App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
AP Psychology Prep: Practice Tests and Flashcards,FAMILY,4.5,242.0,5.4M,50000.0,Free,0.0,Everyone,Education,2018-03-07,1.6.7.1,4.1 and up
meStudying: AP English Lit,FAMILY,5.0,1.0,655k,10.0,Paid,4.99,Everyone,Education,2013-08-31,1.3,2.0.1 and up
APN Settings,TOOLS,3.7,3743.0,5.6M,1000000.0,Free,0.0,Everyone,Tools,2018-03-08,6.4,4.1 and up
AEE AP,PHOTOGRAPHY,0.0,4.0,17M,1000.0,Free,0.0,Everyone,Photography,2018-07-02,1.01,2.2 and up
AP Math & Computer Science,FAMILY,3.7,37.0,9.5M,5000.0,Free,0.0,Everyone,Education,2015-07-19,2.16,2.3 and up
AP Series Solution Pro,FAMILY,0.0,0.0,7.4M,0.0,Paid,1.99,Everyone,Education,2017-07-30,1.3,4.0 and up
AP Statistics Prep: Practice Tests and Flashcards,FAMILY,4.2,19.0,5.4M,5000.0,Free,0.0,Everyone,Education,2018-03-07,1.6.7.1,4.1 and up
eChallan Andhra Pradesh (AP),SOCIAL,3.0,5.0,2.6M,1000.0,Free,0.0,Teen,Social,2018-02-15,1.0.0.4,4.1 and up
AP Art History Flashcards,FAMILY,5.0,1.0,96M,10.0,Paid,29.99,Mature 17+,Education,2016-01-19,3.3,4.0 and up
True Skate,SPORTS,4.4,129409.0,73M,1000000.0,Paid,1.99,Everyone,Sports,2018-04-08,1.5.1,4.0.3 and up
AP European History: Practice Tests and Flashcards,FAMILY,4.7,7.0,5.4M,1000.0,Free,0.0,Everyone,Education,2018-03-07,1.6.7.1,4.1 and up
AdventureQuest 3D MMO,FAMILY,4.3,22667.0,35M,1000000.0,Free,0.0,Teen,Role Playing,2018-07-26,1.10.1,4.4 and up
AdventureQuest Dragons,FAMILY,3.9,10114.0,48M,100000.0,Free,0.0,Everyone,Casual,2018-06-13,1.0.63,4.0 and up
Undead Assault,GAME,4.3,4704.0,37M,100000.0,Free,0.0,Everyone 10+,Arcade,2015-04-11,1.4.6,2.3 and up
AQ Service,BUSINESS,0.0,4.0,17M,10.0,Free,0.0,Everyone,Business,2017-08-28,1,4.4 and up
AQ wisdom +,TOOLS,0.0,0.0,35M,100.0,Free,0.0,Everyone,Tools,2018-03-15,1.0.0,4.0.3 and up
AQ SMS Notify,TOOLS,0.0,0.0,2.3M,10.0,Free,0.0,Everyone,Tools,2018-12-04,2.5.3,4.1 and up
AQ Math Facts,FAMILY,0.0,1.0,16M,1.0,Paid,2.99,Everyone,Educational,2017-05-17,1.0.3,4.0 and up
Adventure Quest World Mobile Quiz,FAMILY,4.6,28.0,26M,500.0,Free,0.0,Everyone,Puzzle,2018-01-16,3.1.6z,4.0.3 and up
Aqw&3d Design Notes Manager,FAMILY,4.5,11.0,2.9M,500.0,Free,0.0,Everyone,Entertainment,2017-08-15,3,4.0.3 and up
AQ Aspergers Test,MEDICAL,3.9,265.0,714k,10000.0,Free,0.0,Everyone,Medical,2015-10-14,1.4.0,2.3.3 and up
Guess the Class ?? AQW,GAME,4.7,57.0,12M,1000.0,Free,0.0,Everyone,Word,2017-01-11,1.0.0,4.1 and up
AQ Ria Retail,FAMILY,5.0,4.0,52M,50.0,Free,0.0,Everyone,Education,2018-03-04,1.1,4.1 and up
AQ Guards,PRODUCTIVITY,0.0,0.0,3.2M,10.0,Free,0.0,Everyone,Productivity,2018-06-07,2.1.22,4.4 and up
Wowkwis aq Ka'qaquj,FAMILY,5.0,1.0,49M,10.0,Free,0.0,Everyone,Education;Education,2018-02-16,1,4.0.3 and up
AQ Coach,SPORTS,0.0,0.0,28M,5.0,Free,0.0,Everyone,Sports,2018-05-25,1.1.0,4.4 and up
AQ Dentals,HEALTH_AND_FITNESS,0.0,0.0,12M,10.0,Free,0.0,Everyone,Health & Fitness,2017-12-22,1.0.1,4.1 and up
??? AQ?????,FAMILY,0.0,21.0,17M,5000.0,Free,0.0,Everyone,Education,2016-06-22,2.4.0,4.0 and up
ClanHQ,COMMUNICATION,2.7,560.0,37M,10000.0,Free,0.0,Everyone,Communication,2018-07-25,1.0.21,4.4 and up
QuickShortcutMaker,PERSONALIZATION,4.6,41000.0,2.0M,1000000.0,Free,0.0,Everyone,Personalization,2014-02-23,2.4.0,1.6 and up
Iron Blade,GAME,4.4,161637.0,82M,10000000.0,Free,0.0,Mature 17+,Action,2018-07-18,1.7.0m,4.0.3 and up
Dungeon Boss – Strategy RPG,FAMILY,4.4,218881.0,37M,5000000.0,Free,0.0,Everyone 10+,Role Playing,2018-03-28,0.5.10011,4.0.3 and up
Questland: Turn Based RPG,FAMILY,4.6,31134.0,48M,1000000.0,Free,0.0,Everyone 10+,Role Playing,2018-02-08,1.10.6,4.1 and up
Order & Chaos 2: 3D MMO RPG,FAMILY,4.1,242722.0,54M,10000000.0,Free,0.0,Teen,Role Playing,2018-09-07,3.1.2b,4.0.3 and up
Dungeon Quest,FAMILY,4.5,244039.0,46M,5000000.0,Free,0.0,Everyone 10+,Role Playing,2018-04-06,3.0.5.2,4.0 and up
Dungeon Hunter 5 – Action RPG,FAMILY,4.2,720685.0,51M,10000000.0,Free,0.0,Teen,Role Playing,2018-06-21,3.6.1a,4.0.3 and up
"Grow Stone Online : 2d pixel RPG, MMORPG game",FAMILY,4.7,84389.0,48M,1000000.0,Free,0.0,Everyone,Role Playing,2018-05-08,1.375,4.0.3 and up
Evil Apples: A Dirty Card Game,GAME,4.3,137696.0,55M,5000000.0,Free,0.0,Mature 17+,Word,2018-07-19,2.3.3,4.2 and up
Knightfall™ AR,FAMILY,4.2,254.0,25M,10000.0,Free,0.0,Teen,Strategy,2018-03-17,1,7.0 and up
Ghost Snap AR Horror Survival,GAME,3.8,898.0,33M,100000.0,Free,0.0,Teen,Adventure,2016-12-21,1.2.3.1,2.3 and up
The Walking Dead: Our World,GAME,4.0,22435.0,100M,1000000.0,Free,0.0,Teen,Action,2018-01-08,1.1.0.3,5.0 and up
Jurassic World™ Alive,FAMILY,4.3,308944.0,70M,5000000.0,Free,0.0,Everyone 10+,Simulation,2018-02-08,1.3.15,4.4 and up
Sketchfab,FAMILY,4.3,906.0,9.2M,50000.0,Free,0.0,Mature 17+,Entertainment,2018-09-03,0.46.0,4.4 and up
Ingress,GAME,4.3,391325.0,43M,10000000.0,Free,0.0,Everyone,Adventure,2018-06-20,1.131.2,4.0 and up
My Tamagotchi Forever,FAMILY,4.3,28735.0,91M,1000000.0,Free,0.0,Everyone,Casual,2018-01-08,1.12.0.1654,4.2 and up
"Egg, Inc.",FAMILY,4.7,580160.0,29M,5000000.0,Free,0.0,Everyone,Simulation,2018-06-13,1.7.5,4.0.3 and up
Flat Pack,GAME,4.4,862.0,44M,100000.0,Free,0.0,Everyone 10+,Action,2018-03-16,1.0.4,7.0 and up
Crayola Color Blaster,GAME,3.8,17.0,30M,1000.0,Free,0.0,Everyone,Arcade,2018-03-13,1.5,7.0 and up
Guns of Boom - Online Shooter,GAME,4.6,1226514.0,99M,10000000.0,Free,0.0,Teen,Action,2018-07-20,4.4.4,4.1 and up
Build.com - Shop Home Improvement & Expert Advice,HOUSE_AND_HOME,4.5,118.0,72M,50000.0,Free,0.0,Everyone,House & Home,2018-10-07,3.7.1,5.0 and up
Wayfair - Shop All Things Home,SHOPPING,4.5,20247.0,47M,5000000.0,Free,0.0,Everyone,Shopping,2018-03-08,4.70.30,4.1 and up
NYTimes - Latest News,NEWS_AND_MAGAZINES,3.9,63640.0,23M,10000000.0,Free,0.0,Everyone 10+,News & Magazines,2018-01-08,6.19.5,4.4 and up
Stack It AR,GAME,3.8,1363.0,26M,100000.0,Free,0.0,Everyone,Arcade,2018-06-29,1.1.4,4.0 and up
"ARuler - AR Ruler app, Measure tools",TOOLS,4.3,1602.0,5.0M,100000.0,Free,0.0,Everyone,Tools,2018-03-08,1.1.7,7.0 and up
Monster Park AR - Jurassic Dinosaurs in Real World,FAMILY,3.7,128.0,20M,10000.0,Free,0.0,Everyone,Entertainment,2018-08-03,1.2.2.122,7.0 and up
AR Remote Car,FAMILY,3.2,1354.0,30M,100000.0,Free,0.0,Everyone,Simulation,2017-12-08,2.14,4.0 and up
Solar System AR ( ARCore ),FAMILY,4.0,211.0,37M,10000.0,Free,0.0,Everyone,Entertainment,2018-07-23,0.8.6,7.0 and up
Super AR,FAMILY,3.8,410.0,28M,10000.0,Free,0.0,Teen,Entertainment,2017-12-18,2.1,4.0 and up
Spacecraft AR,FAMILY,4.4,83.0,85M,10000.0,Free,0.0,Everyone,Education,2018-06-28,1.2,7.0 and up
MCRAFT AR - EDITOR,FAMILY,3.4,131.0,22M,5000.0,Free,0.0,Everyone,Simulation,2018-06-24,1,4.1 and up
Jenga® AR,FAMILY,2.9,53.0,82M,10000.0,Free,0.0,Everyone,Puzzle,2018-03-17,1.0.1,7.0 and up
Nightenfell: Shared AR,GAME,4.5,20.0,65M,1000.0,Paid,0.99,Everyone 10+,Action,2018-03-27,1.0.0,7.0 and up
Portal AR - Step Into Scotland,TRAVEL_AND_LOCAL,3.7,25.0,43M,5000.0,Free,0.0,Everyone,Travel & Local,2018-04-06,1.4,7.0 and up
Arcraft - AR Sandbox,GAME,3.8,469.0,80M,10000.0,Free,0.0,Everyone,Adventure,2017-05-19,1.4,4.0 and up
Augment - 3D Augmented Reality,BUSINESS,4.1,25195.0,21M,1000000.0,Free,0.0,Everyone,Business,2018-02-26,v3.4.0-3,4.0.3 and up
Satellite AR,BOOKS_AND_REFERENCE,4.1,9636.0,93k,1000000.0,Free,0.0,Everyone,Books & Reference,2011-09-22,2.4,2.1 and up
Figment AR,FAMILY,3.7,22.0,90M,5000.0,Free,0.0,Everyone,Entertainment,2018-10-07,1,7.0 and up
AR Tank Battle,GAME,3.6,153.0,67M,10000.0,Free,0.0,Everyone,Action,2016-12-31,1.3,4.0 and up
Paint Space AR,FAMILY,3.0,17.0,32M,1000.0,Free,0.0,Everyone,Entertainment,2018-07-03,1.1,7.0 and up
"Just a Line - Draw Anywhere, with AR",FAMILY,4.1,1152.0,2.7M,100000.0,Free,0.0,Everyone,Entertainment,2018-05-30,2.0.0,7.0 and up
AR Toybox - Augmented Reality Demos,FAMILY,3.8,20.0,36M,1000.0,Free,0.0,Everyone,Simulation,2017-08-17,1.0.2,4.1 and up
"Mind Map AR, Augmented Reality ARCore Mind Mapping",PRODUCTIVITY,4.2,29.0,35M,5000.0,Free,0.0,Everyone,Productivity,2018-07-26,1.23,7.0 and up
?Miku AR Camera?Mikuture,FAMILY,4.4,36268.0,41M,1000000.0,Free,0.0,Teen,Entertainment,2017-04-25,3.0.15,4.2 and up
Summer Camp Island AR,FAMILY,3.6,740.0,71M,50000.0,Free,0.0,Everyone,Simulation,2018-05-07,1.0.2,4.4 and up
AR Sport Cars,FAMILY,3.6,284.0,70M,10000.0,Free,0.0,Everyone,Simulation,2017-10-06,1,4.1 and up
AS - News and sports results.,SPORTS,3.7,20879.0,22M,1000000.0,Free,0.0,Everyone,Sports,2018-09-06,5.1.13,4.1 and up
MARCA - Diario Líder Deportivo,SPORTS,3.9,76340.0,14M,5000000.0,Free,0.0,Everyone,Sports,2018-07-25,6.3.3,4.1 and up
"AS - Diario online deportivo. Fútbol, motor y más",NEWS_AND_MAGAZINES,0.0,0.0,6.0M,50.0,Free,0.0,Everyone,News & Magazines,2018-06-24,7.8,4.1 and up
AS Guía de las Ligas 2017-2018,SPORTS,4.1,4374.0,53M,100000.0,Free,0.0,Everyone,Sports,2017-09-14,1.0.10,4.1 and up
Sleep as Android Unlock,LIFESTYLE,4.5,23966.0,872k,1000000.0,Paid,5.99,Everyone,Lifestyle,2018-06-27,20180608,4.0 and up
Sleep as Android Gear Addon,HEALTH_AND_FITNESS,2.8,961.0,1.3M,100000.0,Free,0.0,Everyone,Health & Fitness,2018-02-27,1.5,4.0 and up
Sleep as Android Garmin Addon,HEALTH_AND_FITNESS,2.6,114.0,1.6M,10000.0,Free,0.0,Everyone,Health & Fitness,2018-06-20,20180620,2.3 and up
Sonic the Hedgehog™ Classic,GAME,4.4,125652.0,56M,10000000.0,Free,0.0,Everyone,Action,2018-06-18,3.3.0,4.2 and up
The Aether: Life as a God,FAMILY,4.1,1407.0,3.4M,100000.0,Free,0.0,Everyone 10+,Role Playing,2018-12-03,1.0.5,4.0 and up
CAPTCHA Pack for Sleep as Android,LIFESTYLE,4.0,448.0,3.1M,50000.0,Free,0.0,Everyone,Lifestyle,2018-08-06,1.3,2.3 and up
Pacific Navy Fighter C.E. (AS),GAME,4.3,11379.0,20M,500000.0,Free,0.0,Everyone 10+,Arcade,2018-07-29,1.4,4.0.3 and up
Lullaby Add-on for Sleep as Android,HEALTH_AND_FITNESS,3.9,2057.0,6.2M,50000.0,Paid,1.99,Everyone,Health & Fitness,2017-10-18,2.4,4.0 and up
Sleep as Microsoft Band Add-On,LIFESTYLE,3.5,28.0,121k,1000.0,Free,0.0,Everyone,Lifestyle,2016-01-23,1.0.0.8,4.2 and up
Ninja Turtles: Legends,FAMILY,4.3,344283.0,95M,10000000.0,Free,0.0,Teen,Role Playing,2017-12-18,1.11.39,4.1 and up
Timely Alarm Clock,LIFESTYLE,4.3,258717.0,9.4M,10000000.0,Free,0.0,Everyone,Lifestyle,2017-09-25,1.3.1,4.0.3 and up
Choices: Stories You Play,FAMILY,4.6,807155.0,93M,10000000.0,Free,0.0,Teen,Simulation,2018-07-30,2.3.5,4.0.3 and up
Samsung Health,HEALTH_AND_FITNESS,4.3,480208.0,70M,500000000.0,Free,0.0,Everyone,Health & Fitness,2018-07-31,5.17.2.009,5.0 and up
WiFi Baby Monitor - NannyCam,VIDEO_PLAYERS,4.1,29867.0,1.7M,5000000.0,Free,0.0,Everyone,Video Players & Editors,2017-05-24,3.1.0 (build 1210),2.3.3 and up
Maleficent Free Fall,FAMILY,4.4,450013.0,37M,10000000.0,Free,0.0,Everyone,Puzzle,2018-11-07,5.9.0,4.2 and up
Star Wars™: Force Arena,FAMILY,4.4,228130.0,70M,5000000.0,Free,0.0,Everyone 10+,Strategy,2018-07-19,3.1.4,4.1 and up
PS4 Second Screen,FAMILY,2.4,11773.0,3.3M,1000000.0,Free,0.0,Everyone,Entertainment,2018-06-13,18.6.2,4.1 and up
Alarm Clock: Stopwatch & Timer,PRODUCTIVITY,4.5,870928.0,16M,50000000.0,Free,0.0,Everyone,Productivity,2018-08-06,5.9.6,4.1 and up
SAMURAI vs ZOMBIES DEFENSE,GAME,4.5,407788.0,19M,5000000.0,Free,0.0,Everyone,Action,2013-07-18,3.4.0,2.1 and up
Seen,FAMILY,4.5,118285.0,22M,1000000.0,Free,0.0,Teen,Simulation,2018-05-24,1.2.1,4.1 and up
Plants vs. Zombies™ Heroes,FAMILY,4.4,379245.0,68M,10000000.0,Free,0.0,Everyone,Casual;Action & Adventure,2018-06-26,1.28.01,4.1 and up
AT&T THANKS®,FAMILY,3.4,2445.0,34M,500000.0,Free,0.0,Everyone,Entertainment,2018-11-07,1.4.0,5.0 and up
Galaxy at War Online,FAMILY,3.9,65119.0,46M,1000000.0,Free,0.0,Everyone 10+,Strategy,2018-05-22,2.1.0,3.0 and up
Kingdoms at War: Hardcore PVP,FAMILY,4.3,34898.0,92M,1000000.0,Free,0.0,Teen,Strategy,2018-06-28,4.05,4.0.3 and up
Five Nights at Freddy's 4 Demo,GAME,4.4,889425.0,45M,10000000.0,Free,0.0,Teen,Action,2015-07-26,1.1,2.3 and up
Five Nights at Freddy's 3 Demo,GAME,4.5,1041836.0,50M,10000000.0,Free,0.0,Teen,Action,2015-02-04,1.07,2.3 and up
Fandom: Five Nights at Freddys,FAMILY,4.4,17945.0,9.5M,1000000.0,Free,0.0,Mature 17+,Entertainment,2018-06-06,2.9.8,4.4 and up
Nights at Cube Pizzeria 3D – 2,GAME,4.0,47151.0,36M,5000000.0,Free,0.0,Everyone 10+,Action,2017-12-26,2.4.0,4.3 and up
World at War: WW2 Strategy MMO,FAMILY,4.3,107765.0,78M,5000000.0,Free,0.0,Everyone 10+,Strategy,2018-05-25,3.1.9,4.1 and up
Five Tries At Love Dating Sim,FAMILY,4.2,37165.0,22M,1000000.0,Free,0.0,Teen,Simulation,2018-02-14,5.1.0,2.3 and up
Rivals at War: 2084,FAMILY,4.0,174127.0,48M,5000000.0,Free,0.0,Teen,Simulation,2016-03-10,1.3,3.0 and up
Multiple Videos at Same Time,VIDEO_PLAYERS,4.4,4706.0,1.5M,1000000.0,Free,0.0,Everyone,Video Players & Editors,2018-06-19,Z (Special Edition R9),4.4 and up
Five Nights at Freddy's 2,FAMILY,4.6,73919.0,40M,500000.0,Paid,2.99,Teen,Strategy,2014-11-15,1.07,2.3 and up
Coloring Book at Five Nights,FAMILY,4.0,532.0,6.5M,100000.0,Free,0.0,Everyone,Educational,2017-06-06,1.6,2.3 and up
Rivals at War: Firefight,GAME,4.4,344819.0,51M,5000000.0,Free,0.0,Teen,Action,2016-10-18,1.4,3.0 and up
Five nights at Minecraft,FAMILY,3.5,9335.0,12M,1000000.0,Free,0.0,Everyone,Entertainment,2017-11-26,1.2,4.0.3 and up
Five Nights at Freddy's,GAME,4.6,100805.0,50M,1000000.0,Paid,2.99,Teen,Action,2014-02-12,1.85,2.3 and up
Nights at Cube Pizzeria 3D – 3,FAMILY,4.0,15875.0,40M,1000000.0,Free,0.0,Teen,Simulation,2017-03-03,1.5,4.2 and up
7 Nights at Pixel Pizzeria - 2,GAME,4.0,23168.0,54M,1000000.0,Free,0.0,Teen,Adventure,2018-09-07,1.3.0,4.4 and up
Nights at Slender Pizzeria 3D,GAME,4.1,2628.0,45M,100000.0,Free,0.0,Teen,Adventure,2017-05-22,1.1,4.2 and up
DIRECTV,FAMILY,4.1,235486.0,63M,10000000.0,Free,0.0,Teen,Entertainment,2018-01-06,5.9.006,4.1 and up
One Night at Golden Freddy's,GAME,3.3,2717.0,4.0M,100000.0,Free,0.0,Teen,Action,2017-07-12,0.1,2.3 and up
DIRECTV for Tablets,FAMILY,3.9,24123.0,69M,1000000.0,Free,0.0,Teen,Entertainment,2018-01-06,5.9.006,4.1 and up
Nights at Cube Pizzeria 3D – 4,GAME,4.1,7728.0,39M,500000.0,Free,0.0,Teen,Adventure,2018-07-17,1.5.0,4.4 and up
Five Nights at Neighbor House,GAME,4.2,2180.0,55M,100000.0,Free,0.0,Everyone 10+,Action,2018-01-26,1.1.0,4.2 and up
Asylum Night Shift - Five Nights Survival,GAME,4.0,59223.0,46M,5000000.0,Free,0.0,Teen,Action,2018-06-26,1.6.5,4.1 and up
Five Nights at Freddy's: SL,GAME,4.5,16162.0,99M,100000.0,Paid,2.99,Teen,Action,2017-06-04,1.2,2.3 and up
Two Nights at jumpscare,GAME,3.8,596.0,91M,100000.0,Free,0.0,Teen,Adventure,2017-08-17,1,4.1 and up
Five Nights at Pizzeria,GAME,3.5,1976.0,21M,100000.0,Free,0.0,Teen,Action,2018-03-03,1.6,4.1 and up
Block Battles: Heroes at War - Multiplayer PVP,GAME,4.3,6698.0,46M,500000.0,Free,0.0,Everyone 10+,Action,2016-05-14,1.0.1,2.3 and up
Five Nights at Freddy's 4,GAME,4.6,21266.0,45M,100000.0,Paid,2.99,Teen,Action,2015-07-26,1.1,2.3 and up
Five Nights at Flappy's,GAME,4.7,4041.0,24M,10000.0,Free,0.0,Everyone,Arcade,2017-06-27,1.5.14,2.3.3 and up
5 Nights at Cube Pizzeria City,GAME,3.8,2691.0,52M,100000.0,Free,0.0,Teen,Adventure,2017-02-22,1.2,4.2 and up
Five Nights at Freddy's 3,GAME,4.7,27856.0,50M,100000.0,Paid,2.99,Teen,Action,2015-02-04,1.07,2.3 and up
Undertale AU Amino,SOCIAL,4.8,5369.0,63M,50000.0,Free,0.0,Teen,Social,2018-07-13,1.8.19106,4.0.3 and up
au,FAMILY,3.2,9126.0,5.8M,1000000.0,Free,0.0,Everyone,Strategy,2016-08-06,1.0.9,4.0 and up
Au Mobile: Audition Chính Hi?u,GAME,3.9,85278.0,23M,1000000.0,Free,0.0,Mature 17+,Music,2018-07-17,1.8.0716,4.0.3 and up
AU Mobile Indonesia,GAME,3.6,16521.0,23M,1000000.0,Free,0.0,Everyone,Music,2018-09-05,1.8.0502,2.3 and up
Au Bon Pain,FOOD_AND_DRINK,3.7,70.0,26M,10000.0,Free,0.0,Everyone,Food & Drink,2018-07-23,1.4,5.0 and up
Au Pair Legend,LIFESTYLE,4.4,28.0,8.8M,1000.0,Free,0.0,Everyone,Lifestyle,2018-07-19,3.5,5.0 and up
Super Dancer,GAME,4.1,91667.0,27M,1000000.0,Free,0.0,Everyone,Arcade,2018-07-24,3.3,2.3 and up
AU Results - AU COE Corner,FAMILY,4.0,664.0,2.1M,100000.0,Free,0.0,Everyone,Education,2017-12-14,2.2.5,4.1 and up
"view.com.au - Buy, Rent or Research Real Estate",LIFESTYLE,3.1,212.0,12M,50000.0,Free,0.0,Everyone,Lifestyle,2017-09-26,2.1.4,4.1 and up
Au Weather Free,WEATHER,4.0,1185.0,5.0M,100000.0,Free,0.0,Everyone,Weather,2018-06-18,2.47.2,2.3 and up
BringGo AU & NZ,MAPS_AND_NAVIGATION,2.8,440.0,23M,10000.0,Paid,0.99,Everyone,Maps & Navigation,2018-10-05,2.5.9,2.3.3 and up
AU Spark,FAMILY,3.7,681.0,8.2M,10000.0,Free,0.0,Everyone,Education,2018-01-08,5.06,4.4 and up
Rugby AU,SPORTS,2.7,17.0,14M,1000.0,Free,0.0,Everyone,Sports,2017-12-21,1.0.0,4.1 and up
Learners Test Free: AU Driver Knowledge Test (DKT),FAMILY,3.9,623.0,8.5M,100000.0,Free,0.0,Everyone,Education,2018-03-26,3.5,4.1 and up
Au-allstar for KR,GAME,3.6,2433.0,47M,100000.0,Free,0.0,Everyone,Music,2018-06-15,1.6.4,4.3 and up
STUCOR - AU,FAMILY,4.5,1827.0,12M,100000.0,Free,0.0,Everyone,Education,2018-05-06,1.3,4.1 and up
loans.com.au Smart Money,FINANCE,3.5,30.0,17M,1000.0,Free,0.0,Everyone,Finance,2018-05-27,1.4.0,4.1 and up
AU Students Zone (Result 2016),FAMILY,4.0,97.0,3.9M,10000.0,Free,0.0,Everyone,Education,2016-01-07,1.1,4.0 and up
Top #5 B??kie in AU,SPORTS,0.0,0.0,10.0M,100.0,Free,0.0,Everyone,Sports,2017-06-12,1,4.0 and up
AU Results 2017 Auzone,FAMILY,3.8,762.0,4.1M,100000.0,Free,0.0,Everyone,Education,2017-01-02,2,4.0 and up
Au Pair,SOCIAL,3.6,58.0,15M,10000.0,Free,0.0,Everyone,Social,2017-08-14,1.3.0,4.2 and up
AU Call Blocker - Block Unwanted Calls Texts 2018,COMMUNICATION,4.2,16.0,3.3M,1000.0,Free,0.0,Everyone,Communication,2018-04-24,1.0.4,4.1 and up
realcommercial.com.au,BUSINESS,4.4,128.0,6.7M,50000.0,Free,0.0,Everyone,Business,2018-06-26,2.6.1,5.0 and up
Powershop AU,TOOLS,4.0,498.0,11M,10000.0,Free,0.0,Everyone,Tools,2018-12-07,1.35.1,4.0.3 and up
Australia Newspapers - AU News Apps,NEWS_AND_MAGAZINES,4.7,48.0,4.1M,1000.0,Free,0.0,Everyone,News & Magazines,2018-08-07,7.0.0,4.0.3 and up
news.com.au,NEWS_AND_MAGAZINES,0.0,1.0,3.7M,100.0,Free,0.0,Everyone,News & Magazines,2018-07-23,1.1,4.0 and up
Media Sosial TNI AU,SOCIAL,0.0,88.0,4.3M,1000.0,Free,0.0,Everyone,Social,2018-01-24,1.2,2.1 and up
Dance On Mobile,FAMILY,4.1,23609.0,31M,1000000.0,Free,0.0,Teen,Casual,2018-04-13,1.26,4.0 and up
Super Dancer VN,GAME,4.0,24312.0,25M,500000.0,Free,0.0,Everyone,Music,2018-07-22,3.3,4.0.3 and up
Alerte au gogol,FAMILY,0.0,14.0,2.0M,1000.0,Free,0.0,Everyone,Entertainment,2018-09-02,1.0.0.0,4.0 and up
Neuvaine au Saint-Esprit,LIFESTYLE,4.7,57.0,5.8M,10000.0,Free,0.0,Everyone,Lifestyle,2017-09-18,1.1,4.0 and up
Neuvaines et prières au Coeur Sacré de Jésus,LIFESTYLE,0.0,17.0,3.7M,5000.0,Free,0.0,Everyone,Lifestyle,2017-05-09,1.1,4.0 and up
SMS Au revoir,FAMILY,0.0,17.0,1.7M,5000.0,Free,0.0,Everyone,Entertainment,2018-01-15,2.0.0,4.0 and up
allhomes.com.au,HOUSE_AND_HOME,3.8,874.0,12M,100000.0,Free,0.0,Everyone,House & Home,2018-01-08,5.13.1,4.3 and up
Jobs in Canada - Emplois au Canada,BUSINESS,5.0,2.0,14M,1000.0,Free,0.0,Teen,Business,2018-05-08,1.1,4.2 and up
Predator Calls for Hunting AU,SPORTS,4.4,27.0,78M,10000.0,Free,0.0,Everyone,Sports,2016-03-08,1,4.0.3 and up
Romance et Mystères au Lycée,FAMILY,0.0,350.0,6.4M,10000.0,Free,0.0,Teen,Entertainment,2017-02-23,1.0.0,4.0.3 and up
Au Rubis les bijoutiers,LIFESTYLE,0.0,0.0,10M,100.0,Free,0.0,Everyone,Lifestyle,2018-07-24,1.00.33,4.1 and up
Love Dance,GAME,4.0,29462.0,44M,1000000.0,Free,0.0,Teen,Music,2018-06-14,1.1.7,4.0 and up
mon guide au bank populaire -infos et instructions,FINANCE,0.0,4.0,1.5M,1000.0,Free,0.0,Teen,Finance,2018-06-13,2,2.3 and up
Avatar Musik,GAME,3.8,159063.0,85M,1000000.0,Free,0.0,Everyone,Music,2018-09-02,0.8.0,4.0 and up
Job'Of - Emploi au Cameroun,BUSINESS,4.1,294.0,9.8M,10000.0,Free,0.0,Everyone,Business,2018-05-07,4.1.2,4.0 and up
Mali 7 - Actualités au Mali,NEWS_AND_MAGAZINES,4.3,697.0,5.7M,50000.0,Free,0.0,Everyone,News & Magazines,2017-08-04,2.4,4.1 and up
Gâteau au yaourt,FOOD_AND_DRINK,0.0,38.0,3.7M,10000.0,Free,0.0,Everyone,Food & Drink,2018-09-06,1.1.2,4.0.3 and up
Total AV,PRODUCTIVITY,3.4,617.0,46M,100000.0,Free,0.0,Everyone,Productivity,2018-04-17,1.5.3,4.1 and up
??AV??,BOOKS_AND_REFERENCE,4.1,215.0,30M,10000.0,Free,0.0,Teen,Books & Reference,2018-06-03,1.2,4.0 and up
AV Buddy Free,FAMILY,4.1,25.0,47M,5000.0,Free,0.0,Everyone,Education,2017-08-03,1.2,4.1 and up
AV HD Video Player,FAMILY,3.8,6.0,23M,1000.0,Free,0.0,Everyone,Entertainment,2018-01-19,1,4.4 and up
Avakin Life - 3D virtual world,FAMILY,4.4,1275373.0,91M,10000000.0,Free,0.0,Teen,Role Playing,2018-03-07,1.021.10,4.1 and up
AV-IPTV,VIDEO_PLAYERS,4.4,43.0,44M,1000.0,Free,0.0,Everyone,Video Players & Editors,2018-04-27,1,4.1 and up
"HD Video Player (wmv,avi,mp4,flv,av,mpg,mkv)2017",VIDEO_PLAYERS,3.3,171.0,4.8M,10000.0,Free,0.0,Everyone,Video Players & Editors,2017-10-08,1.1,4.1 and up
Baby Monitor AV,COMMUNICATION,3.3,1434.0,9.5M,100000.0,Free,0.0,Everyone,Communication,2014-06-03,1.2.5,2.3 and up
HD Video Player - Video & MP3 Player | AV Player |,VIDEO_PLAYERS,4.4,22.0,19M,5000.0,Free,0.0,Everyone,Video Players & Editors,2018-06-03,1.0.1,4.0 and up
Remote for Onkyo AV Receivers & Smart TV/Blu-Ray,TOOLS,3.7,701.0,7.3M,100000.0,Free,0.0,Everyone,Tools,2018-07-31,Cow V3.15,4.3 and up
