first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,544,961,930,426,253,207,229,,
Iter,2,150,800,902,478,706,81,487,,
Iter,3,165,624,606,754,152,225,559,,
Average,345,520,802,280,377,376,233,846,,
Maximum,92,725,136,732,953,486,12,182,,
Std.Dev.,805,29,592,985,793,531,632,875,,
Total,254,-,-,-,-,585,779,242,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,158,417,341,382,344,590,363,,
Iter,2,453,487,840,214,347,14,182,,
Iter,3,739,783,705,310,890,387,128,,
Average,52,590,945,735,219,960,659,403,,
Maximum,209,900,540,567,4,53,245,491,,
Std.Dev.,911,512,246,899,946,995,721,602,,
Total,24,-,-,-,-,195,383,816,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,214,928,845,46,955,946,559,,
Iter,2,897,220,28,392,560,959,488,,
Iter,3,224,162,246,688,508,278,920,,
Average,6,636,446,233,724,5,170,412,,
Maximum,112,210,807,480,742,772,858,407,,
Std.Dev.,265,190,436,88,566,897,422,590,,
Total,943,-,-,-,-,99,491,374,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,579,980,567,702,511,18,400,,
Iter,2,662,669,175,376,590,417,546,,
Iter,3,837,411,651,704,351,428,171,,
Average,142,808,481,552,643,997,382,19,,
Maximum,712,546,593,687,760,496,236,880,,
Std.Dev.,620,992,345,444,284,859,651,763,,
Total,110,-,-,-,-,655,433,673,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,791,921,815,874,572,340,987,,
Iter,2,392,363,122,585,684,281,441,,
Iter,3,575,164,205,921,867,42,778,,
Average,319,124,762,89,793,246,305,190,,
Maximum,218,537,496,875,829,660,99,42,,
Std.Dev.,17,831,999,648,919,317,567,417,,
Total,848,-,-,-,-,304,253,515,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,400,762,709,573,503,993,757,,
Iter,2,187,836,553,871,474,145,755,,
Average,224,495,928,908,662,126,681,411,,
Maximum,335,327,663,637,647,885,584,255,,
Std.Dev.,725,494,991,113,313,314,421,211,,
Total,301,-,-,-,-,506,798,820,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,186,454,704,519,81,776,548,,
Iter,2,122,429,385,746,347,700,382,,
Iter,3,644,430,777,651,232,576,299,,
Iter,4,743,426,779,89,91,537,917,,
Iter,5,816,819,485,587,345,923,23,,
Average,480,802,843,125,663,333,727,546,,
Maximum,288,151,4,278,231,643,700,721,,
Std.Dev.,578,698,511,618,578,92,539,772,,
Total,270,-,-,-,-,963,221,307,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,367,18,500,148,113,875,311,,
Iter,2,935,400,297,598,762,501,615,,
Iter,3,388,934,785,507,907,858,362,,
Average,651,170,79,922,630,929,724,480,,
Maximum,720,274,667,996,400,962,624,917,,
Std.Dev.,427,355,658,410,301,374,964,613,,
Total,924,-,-,-,-,530,932,74,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,662,56,776,992,946,17,31,,
Iter,2,182,64,370,729,512,555,173,,
Iter,3,251,817,697,727,733,896,387,,
Iter,4,571,689,932,215,168,331,18,,
Iter,5,105,638,720,88,175,875,186,,
Average,59,99,157,768,263,602,429,513,,
Maximum,187,368,837,983,986,819,565,939,,
Std.Dev.,135,849,405,279,429,474,273,984,,
Total,859,-,-,-,-,751,462,428,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,656,202,983,750,49,303,237,,
Iter,2,229,906,439,644,925,958,578,,
Iter,3,973,483,444,151,485,608,289,,
Average,719,490,161,422,236,44,286,734,,
Maximum,389,598,304,929,636,910,81,978,,
Std.Dev.,203,538,287,683,770,259,412,500,,
Total,942,-,-,-,-,196,557,76,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,360,817,198,650,100,623,162,,
Iter,2,230,433,674,844,250,285,78,,
Iter,3,869,137,840,354,705,430,392,,
Average,241,572,100,594,724,430,979,371,,
Maximum,837,448,356,933,765,140,537,436,,
Std.Dev.,695,504,716,979,826,980,46,981,,
Total,954,-,-,-,-,690,429,719,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,512,116,888,925,440,668,813,,
Iter,2,371,166,81,56,244,700,6,,
Iter,3,45,495,152,394,299,155,107,,
Average,629,503,360,912,838,697,436,262,,
Maximum,678,738,851,436,804,694,553,520,,
Std.Dev.,136,466,995,257,118,711,474,713,,
Total,292,-,-,-,-,758,119,324,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,235,450,467,409,612,155,41,,
Iter,2,791,541,496,190,757,303,607,,
Iter,3,309,754,671,408,825,37,827,,
Average,269,139,100,956,445,46,419,507,,
Maximum,982,293,699,531,555,762,286,459,,
Std.Dev.,225,414,810,9,645,274,991,875,,
Total,491,-,-,-,-,494,562,193,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,553,231,966,328,907,886,264,,
Iter,2,229,577,543,918,878,917,224,,
Iter,3,312,386,186,709,282,789,164,,
Average,404,501,955,650,459,481,604,472,,
Maximum,925,397,799,203,226,848,299,408,,
Std.Dev.,976,813,230,324,987,429,817,380,,
Total,512,-,-,-,-,41,566,734,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,963,4,104,325,403,222,999,,
Iter,2,802,572,280,267,922,944,491,,
Iter,3,881,273,765,1,817,508,349,,
Average,60,377,703,730,198,96,644,459,,
Maximum,907,170,52,122,601,600,149,549,,
Std.Dev.,479,155,821,885,398,615,841,28,,
Total,134,-,-,-,-,624,741,266,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,614,722,19,46,307,585,498,,
Iter,2,151,360,282,63,242,757,103,,
Iter,3,566,732,741,941,732,892,45,,
Average,434,694,432,156,899,255,604,390,,
Maximum,169,583,630,809,502,210,306,835,,
Std.Dev.,239,686,318,315,904,513,593,576,,
Total,653,-,-,-,-,225,593,819,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,729,817,581,832,58,640,219,,
Iter,2,434,503,909,358,735,125,766,,
Iter,3,616,394,668,566,750,745,982,,
Average,233,95,881,806,163,477,330,345,,
Maximum,315,996,700,995,933,891,636,779,,
Std.Dev.,626,956,46,140,337,516,505,988,,
Total,766,-,-,-,-,720,958,743,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,898,198,464,615,994,749,491,,
Iter,2,611,843,104,35,568,44,736,,
Iter,3,693,629,790,539,504,273,96,,
Average,659,65,32,393,466,981,494,738,,
Maximum,908,473,888,728,47,44,523,480,,
Std.Dev.,648,79,642,137,88,92,291,534,,
Total,374,-,-,-,-,834,173,490,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,930,586,978,513,519,106,265,,
Iter,2,329,541,705,522,579,739,671,,
Iter,3,430,250,884,51,419,445,498,,
Average,449,308,652,332,427,947,39,417,,
Maximum,660,466,424,699,663,357,841,268,,
Std.Dev.,250,168,772,557,213,723,166,515,,
Total,955,-,-,-,-,100,46,572,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,85,822,256,482,610,641,515,,
Iter,2,52,808,476,677,419,984,64,,
Iter,3,54,733,882,351,546,675,113,,
Average,861,623,689,364,595,661,648,967,,
Maximum,603,439,347,937,410,610,462,689,,
Std.Dev.,538,667,721,593,149,314,903,111,,
Total,748,-,-,-,-,463,512,256,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,557,886,436,678,671,678,827,,
Iter,2,540,374,362,182,807,297,10,,
Iter,3,614,802,195,640,137,904,877,,
Average,634,401,909,587,511,842,66,542,,
Maximum,389,282,630,296,240,89,97,477,,
Std.Dev.,450,480,959,569,902,33,770,484,,
Total,335,-,-,-,-,285,31,446,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,764,846,468,186,778,85,923,,
Iter,2,73,60,479,436,351,937,581,,
Iter,3,591,87,833,782,982,417,360,,
Average,277,806,761,387,165,48,347,68,,
Maximum,824,398,958,752,98,652,490,503,,
Std.Dev.,459,880,633,492,859,374,995,183,,
Total,269,-,-,-,-,411,736,920,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,443,189,488,590,417,358,135,,
Average,777,115,745,991,159,303,488,578,,
Maximum,271,889,573,623,919,481,335,929,,
Std.Dev.,736,204,929,691,943,105,405,588,,
Total,202,-,-,-,-,707,738,630,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,854,839,854,904,479,103,491,,
Iter,2,430,582,688,464,772,20,225,,
Iter,3,738,152,562,594,919,638,355,,
Average,980,114,13,822,118,714,721,865,,
Maximum,367,921,359,586,161,980,380,985,,
Std.Dev.,562,999,28,53,658,976,181,2,,
Total,8,-,-,-,-,931,630,180,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,200,13,27,834,654,921,81,,
Average,410,198,271,84,170,986,203,532,,
Maximum,548,4,941,599,496,601,723,312,,
Std.Dev.,35,233,50,417,108,377,383,651,,
Total,226,-,-,-,-,157,857,686,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,933,225,648,941,527,316,200,,
Average,881,566,73,950,585,878,174,189,,
Maximum,958,930,160,554,246,446,728,296,,
Std.Dev.,466,806,972,894,452,62,127,775,,
Total,15,-,-,-,-,747,156,115,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,853,819,172,712,957,693,91,,
Average,527,844,969,792,303,470,975,685,,
Maximum,733,983,858,697,716,482,493,642,,
Std.Dev.,440,14,294,729,847,458,724,454,,
Total,729,-,-,-,-,560,431,487,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,400,372,188,264,720,289,410,,
Average,234,956,463,424,153,371,55,802,,
Maximum,979,720,856,937,931,418,14,886,,
Std.Dev.,858,19,256,979,962,871,237,745,,
Total,5,-,-,-,-,455,20,69,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,989,403,949,8,915,809,417,,
Average,354,579,936,666,927,371,11,302,,
Maximum,318,86,944,991,582,241,391,673,,
Std.Dev.,882,603,285,462,151,911,547,860,,
Total,961,-,-,-,-,424,247,524,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,697,897,129,50,987,740,609,,
Average,848,822,456,523,830,90,850,281,,
Maximum,11,773,548,361,429,466,260,638,,
Std.Dev.,442,177,699,707,682,79,375,397,,
Total,363,-,-,-,-,600,408,84,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,812,228,286,974,417,630,672,,
Average,286,348,615,758,215,616,993,63,,
Maximum,459,638,134,74,740,528,480,497,,
Std.Dev.,755,995,582,36,228,556,871,824,,
Total,540,-,-,-,-,95,434,674,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,561,860,627,447,250,605,497,,
Average,66,480,535,458,756,786,42,245,,
Maximum,189,259,960,81,566,518,953,127,,
Std.Dev.,837,85,530,74,294,278,507,799,,
Total,229,-,-,-,-,184,856,625,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,62,464,987,664,940,8,803,,
Average,330,854,560,19,627,895,985,303,,
Maximum,517,550,789,875,286,174,263,750,,
Std.Dev.,133,551,411,276,203,217,161,981,,
Total,434,-,-,-,-,918,18,441,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,925,22,108,607,130,968,350,,
Average,688,308,626,323,122,637,465,217,,
Maximum,254,51,607,292,506,432,449,871,,
Std.Dev.,333,334,560,197,67,269,961,240,,
Total,64,-,-,-,-,77,708,517,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,101,195,977,553,372,9,545,,
Average,856,580,955,189,284,996,906,409,,
Maximum,627,926,316,916,63,187,559,469,,
Std.Dev.,466,291,489,861,821,98,25,133,,
Total,271,-,-,-,-,368,972,382,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,485,411,215,476,138,978,195,,
Iter,2,16,288,265,168,748,848,769,,
Iter,3,572,165,135,407,37,987,799,,
Iter,4,848,796,890,859,800,116,89,,
Iter,5,85,780,268,22,316,670,735,,
Average,286,366,649,654,420,518,642,883,,
Maximum,605,254,710,762,299,357,43,57,,
Std.Dev.,78,760,34,408,246,832,514,484,,
Total,709,-,-,-,-,580,529,768,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,836,759,118,286,775,92,227,,
Iter,2,777,525,168,458,300,623,632,,
Iter,3,958,856,890,250,849,421,295,,
Iter,4,974,1,139,886,742,369,51,,
Iter,5,576,97,67,606,37,522,691,,
Average,694,359,382,83,562,78,639,798,,
Maximum,651,533,139,661,711,598,103,357,,
Std.Dev.,914,540,332,662,940,175,683,301,,
Total,527,-,-,-,-,724,112,840,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,99,57,256,455,890,488,624,,
Iter,2,129,901,589,527,736,304,172,,
Iter,3,609,117,489,918,838,363,784,,
Iter,4,172,206,242,111,530,335,529,,
Average,43,932,392,575,577,743,240,525,,
Maximum,753,372,287,358,380,917,902,604,,
Std.Dev.,701,904,315,294,627,928,509,302,,
Total,198,-,-,-,-,52,874,178,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,351,955,587,113,766,1,87,,
Iter,2,688,259,606,1,286,705,667,,
Iter,3,556,362,562,897,96,921,802,,
Average,68,169,374,926,292,806,852,292,,
Maximum,215,739,827,810,287,76,29,877,,
Std.Dev.,613,881,156,620,37,984,514,834,,
Total,18,-,-,-,-,11,655,186,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,382,159,805,196,621,624,272,,
Iter,2,433,34,759,887,45,594,402,,
Iter,3,69,68,916,196,707,880,919,,
Average,323,388,116,280,185,699,246,409,,
Maximum,30,83,825,402,627,753,849,811,,
Std.Dev.,703,749,437,110,912,740,92,67,,
Total,3,-,-,-,-,920,4,218,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,76,684,297,703,205,54,165,,
Iter,2,174,531,117,52,56,6,63,,
Iter,3,261,815,156,181,279,14,641,,
Average,689,943,880,919,659,214,583,671,,
Maximum,278,99,217,302,951,126,515,765,,
Std.Dev.,820,197,851,491,40,929,345,478,,
Total,858,-,-,-,-,764,950,220,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,817,205,145,791,176,718,963,,
Iter,2,386,481,511,180,639,802,802,,
Iter,3,839,35,666,108,347,224,942,,
Average,84,877,295,473,35,246,504,212,,
Maximum,409,158,75,492,456,679,714,12,,
Std.Dev.,569,359,636,985,926,224,988,435,,
Total,555,-,-,-,-,463,979,788,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,45,170,524,806,963,495,50,,
Iter,2,877,814,183,257,291,606,353,,
Iter,3,869,305,784,37,856,152,49,,
Average,962,430,667,573,977,835,78,34,,
Maximum,699,644,230,551,769,989,848,457,,
Std.Dev.,936,293,571,239,792,433,34,771,,
Total,758,-,-,-,-,293,174,230,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,251,71,214,166,720,170,816,,
Iter,2,805,507,617,945,217,611,862,,
Iter,3,512,936,891,789,864,638,161,,
Average,490,667,81,409,336,237,325,861,,
Maximum,12,400,262,248,193,151,363,848,,
Std.Dev.,808,707,718,278,262,780,462,875,,
Total,262,-,-,-,-,868,397,926,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,624,877,78,549,839,929,449,,
Iter,2,839,837,87,988,841,600,276,,
Iter,3,158,147,148,121,639,339,94,,
Average,326,534,545,333,400,585,980,574,,
Maximum,589,422,572,580,758,736,287,419,,
Std.Dev.,982,816,877,383,841,902,460,604,,
Total,7,-,-,-,-,450,385,342,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,164,195,53,506,610,736,451,,
Iter,2,899,710,919,621,395,115,510,,
Iter,3,492,814,754,854,974,603,834,,
Iter,4,217,298,958,26,457,831,469,,
Average,531,908,111,745,985,493,193,837,,
Maximum,69,683,115,174,917,632,156,195,,
Std.Dev.,85,38,297,233,654,27,988,745,,
Total,396,-,-,-,-,988,912,515,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,189,821,612,33,71,106,519,,
Average,740,472,238,653,127,561,219,761,,
Maximum,719,468,643,403,552,971,25,640,,
Std.Dev.,347,716,325,4,970,557,348,521,,
Total,373,-,-,-,-,784,159,410,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,461,996,764,659,339,926,173,,
Iter,2,621,45,546,781,558,344,327,,
Iter,3,975,133,439,766,45,159,299,,
Average,87,434,171,209,99,156,768,889,,
Maximum,245,769,200,759,816,148,214,256,,
Std.Dev.,326,917,476,489,68,42,37,429,,
Total,155,-,-,-,-,847,550,463,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,642,160,508,621,783,399,487,,
Iter,2,941,986,942,499,631,566,692,,
Iter,3,485,309,231,678,773,807,72,,
Average,863,560,631,133,793,819,900,325,,
Maximum,363,561,818,248,458,306,34,279,,
Std.Dev.,584,222,130,239,201,487,555,58,,
Total,295,-,-,-,-,153,267,902,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,594,10,357,425,620,973,575,,
Iter,2,207,773,934,470,711,702,546,,
Iter,3,665,82,569,615,162,723,166,,
Average,272,972,281,226,392,286,606,312,,
Maximum,561,265,964,230,264,615,991,388,,
Std.Dev.,93,196,572,945,259,335,616,489,,
Total,510,-,-,-,-,356,666,797,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,910,389,322,549,754,845,856,,
Iter,2,778,234,352,161,104,830,647,,
Iter,3,180,377,902,546,358,233,173,,
Average,218,998,515,131,784,324,24,35,,
Maximum,67,658,84,567,384,354,575,160,,
